Date,Open,High,Low,Close,Adj Close,Volume
1995-06-08,22.53125,22.6875,22.09375,22.34375,13.772110000000001,13576000
1995-06-09,22.40625,22.5625,22.15625,22.28125,13.733592000000002,13233600
1995-06-12,22.625,22.6875,22.4375,22.5625,13.906941,11982800
1995-06-13,22.84375,23.0625,22.71875,22.9375,14.138089,11620800
1995-06-14,22.96875,23.34375,22.96875,23.25,14.330704,10250000
1995-06-15,23.40625,23.5,23.25,23.25,14.330704,8771600
1995-06-16,23.28125,23.40625,23.15625,23.15625,14.272922,10787200
1995-06-19,23.34375,23.65625,23.3125,23.4375,14.446273000000001,9506800
1995-06-20,23.46875,24.5,23.46875,24.4375,15.062645000000002,14275600
1995-06-21,24.5,24.65625,24.28125,24.28125,14.966339000000001,14322000
1995-06-22,24.34375,24.78125,24.34375,24.375,15.024126,17376800
1995-06-23,24.375,24.84375,24.3125,24.65625,15.197478,9846400
1995-06-26,24.625,24.8125,24.5,24.5625,15.139692000000002,8720000
1995-06-27,24.53125,24.671875,23.625,23.84375,14.696674,13119600
1995-06-28,23.75,24.15625,23.59375,24.03125,14.812245,12482400
1995-06-29,24.09375,24.53125,24.09375,24.25,14.947073999999999,9946400
1995-06-30,24.4375,24.53125,23.84375,24.0,14.792978,8639200
1995-07-03,24.0625,24.46875,23.9375,24.40625,15.043387,2733600
1995-07-05,24.46875,24.65625,24.1875,24.1875,14.908554,9674400
1995-07-06,24.28125,24.71875,24.21875,24.71875,15.236007,9395200
1995-07-07,24.65625,25.15625,24.65625,24.875,15.332310999999999,15628400
1995-07-10,25.0,25.3125,25.0,25.15625,15.505671,9175200
1995-07-11,25.0,25.25,24.875,24.9375,15.370833,8429600
1995-07-12,25.09375,25.5,24.90625,25.40625,15.659754000000001,11393200
1995-07-13,25.4375,26.0625,25.3125,25.9375,15.987210999999999,13944800
1995-07-14,25.65625,26.03125,25.53125,25.96875,16.006464,10580000
1995-07-17,26.03125,26.875,26.0,26.8125,16.526541,14929600
1995-07-18,26.75,27.15625,25.71875,26.75,16.488003,35804400
1995-07-19,26.3125,26.375,24.4375,25.3125,15.601969,34290800
1995-07-20,25.5,26.09375,25.34375,26.03125,16.044992,20262800
1995-07-21,26.0,26.21875,25.78125,25.90625,15.967948999999999,17482400
1995-07-24,26.03125,26.96875,25.875,26.875,16.565051999999998,20671600
1995-07-25,26.875,27.5625,26.875,27.09375,16.699896,21288000
1995-07-26,27.28125,27.40625,27.0625,27.25,16.796192,14330800
1995-07-27,27.375,27.71875,27.375,27.6875,17.065860999999998,12372000
1995-07-28,27.71875,27.8125,27.46875,27.65625,17.046608,9744400
1995-07-31,27.65625,27.8125,27.125,27.21875,16.776943,10540800
1995-08-01,27.28125,27.53125,26.8125,27.40625,16.892506,12105600
1995-08-02,27.65625,27.9375,26.75,26.875,16.565051999999998,12248400
1995-08-03,26.625,27.375,26.40625,27.25,16.796192,13142400
1995-08-04,27.28125,27.4375,27.125,27.15625,16.738409,5028800
1995-08-07,27.28125,27.34375,27.15625,27.21875,16.776943,5723200
1995-08-08,27.21875,27.5,27.21875,27.40625,17.049095,7181200
1995-08-09,27.5,27.59375,27.40625,27.46875,17.087982,7867200
1995-08-10,27.46875,27.59375,27.21875,27.28125,16.971339999999998,7885600
1995-08-11,27.375,27.40625,27.09375,27.3125,16.990779999999997,9310800
1995-08-14,27.3125,27.71875,27.3125,27.6875,17.224062,6993200
1995-08-15,27.75,28.03125,27.5625,28.0,17.418470000000003,10804000
1995-08-16,28.03125,28.1875,27.6875,28.09375,17.476788,11787200
1995-08-17,28.09375,28.65625,28.0625,28.40625,17.671188,12118800
1995-08-18,28.46875,28.5,27.78125,27.84375,17.321268,14792400
1995-08-21,27.84375,27.84375,26.625,26.6875,16.601973,18802800
1995-08-22,26.75,27.0625,26.40625,26.90625,16.738056,22057200
1995-08-23,27.03125,27.125,26.625,26.65625,16.582537,12956000
1995-08-24,26.65625,26.65625,26.125,26.21875,16.310371,15188000
1995-08-25,25.9375,26.34375,25.9375,25.96875,16.154844,11129200
1995-08-28,25.9375,25.96875,25.34375,25.40625,15.804922,16455600
1995-08-29,25.53125,25.65625,24.65625,25.59375,15.921563,24584000
1995-08-30,25.78125,25.875,25.28125,25.40625,15.804922,12998400
1995-08-31,25.625,25.9375,25.5,25.84375,16.077085,9265600
1995-09-01,25.6875,26.125,25.59375,25.6875,15.97988,7275600
1995-09-05,25.75,25.75,25.03125,25.28125,15.727162,26673200
1995-09-06,25.5,25.65625,25.15625,25.1875,15.668839000000002,16766000
1995-09-07,25.125,25.3125,24.75,24.84375,15.455003,16205200
1995-09-08,25.0,25.0,24.53125,24.71875,15.377244000000001,21422000
1995-09-11,24.5625,24.59375,23.96875,24.09375,14.988426,26478000
1995-09-12,24.03125,24.625,23.78125,24.375,15.163398999999998,29151200
1995-09-13,24.375,24.6875,23.09375,23.65625,14.716269,55690400
1995-09-14,23.8125,23.90625,23.125,23.34375,14.521861,31461600
1995-09-15,23.1875,23.1875,22.90625,23.0625,14.346905,27121600
1995-09-18,23.125,23.5625,23.09375,23.53125,14.638515,17814800
1995-09-19,23.65625,24.21875,23.5625,24.1875,15.046755,16878800
1995-09-20,24.40625,24.53125,23.90625,23.9375,14.891232,11826800
1995-09-21,23.9375,24.125,23.46875,23.59375,14.677382999999999,11468000
1995-09-22,23.46875,23.59375,23.34375,23.46875,14.599631,9377200
1995-09-25,23.5,23.6875,23.15625,23.1875,14.424667000000001,11886000
1995-09-26,23.3125,23.46875,23.125,23.21875,14.444106,11099200
1995-09-27,23.15625,23.625,22.96875,23.59375,14.677382999999999,18762800
1995-09-28,23.71875,23.84375,23.46875,23.46875,14.599631,11420400
1995-09-29,23.5625,23.8125,23.40625,23.625,14.696832999999998,10389200
1995-10-02,23.75,23.90625,23.34375,23.375,14.541298999999999,9487600
1995-10-03,23.375,23.8125,23.34375,23.71875,14.755153,13162400
1995-10-04,23.5625,23.65625,23.34375,23.4375,14.580193,8028000
1995-10-05,23.46875,23.75,23.375,23.625,14.696832999999998,9877200
1995-10-06,23.8125,23.84375,23.53125,23.53125,14.638515,10392000
1995-10-09,23.46875,23.53125,23.0,23.0,14.308019,12086000
1995-10-10,22.5,22.78125,22.28125,22.6875,14.113626000000002,25871200
1995-10-11,22.875,23.21875,22.8125,23.125,14.385782,13436000
1995-10-12,23.3125,23.375,23.03125,23.25,14.46355,9390800
1995-10-13,23.5,23.5625,23.125,23.125,14.385782,9409600
1995-10-16,23.125,23.53125,23.125,23.5,14.619071,10594400
1995-10-17,23.125,24.25,22.8125,24.21875,15.066196,45773600
1995-10-18,24.46875,24.5625,23.9375,24.09375,14.988426,29217600
1995-10-19,24.21875,24.59375,24.0,24.5625,15.280035,18746800
1995-10-20,24.5625,24.625,23.8125,23.84375,14.832912,17814400
1995-10-23,23.90625,24.75,23.90625,24.75,15.396681,16597600
1995-10-24,24.71875,24.8125,24.3125,24.5,15.241156,12445600
1995-10-25,24.625,24.625,24.0,24.03125,14.949553,10952000
1995-10-26,24.0625,24.15625,23.65625,23.96875,14.910676,13407200
1995-10-27,23.96875,24.15625,23.9375,24.125,15.007867000000001,9894800
1995-10-30,24.375,24.6875,24.28125,24.5625,15.280035,12715200
1995-10-31,24.59375,24.78125,24.21875,24.3125,15.124523000000002,11811200
1995-11-01,24.3125,24.40625,24.09375,24.21875,15.066196,8235200
1995-11-02,24.25,24.96875,24.1875,24.90625,15.493874,13174400
1995-11-03,25.0,25.375,24.96875,25.375,15.785476000000001,12984800
1995-11-06,25.3125,25.59375,25.0,25.125,15.629954000000001,12470000
1995-11-07,24.875,25.15625,24.53125,24.6875,15.357788000000001,15510800
1995-11-08,24.78125,25.03125,24.3125,24.4375,15.357794,10757600
1995-11-09,24.75,24.9375,24.5,24.59375,15.455995999999999,12774000
1995-11-10,24.375,24.5625,24.15625,24.34375,15.298882999999998,9348400
1995-11-13,24.375,24.5,24.25,24.34375,15.298882999999998,9497200
1995-11-14,24.21875,24.34375,23.8125,23.84375,14.984658,9229600
1995-11-15,23.90625,24.0625,23.6875,23.875,15.004292999999999,8982400
1995-11-16,23.90625,24.1875,23.78125,23.90625,15.023941,11882000
